name;prize;penalty
Complex2270;5;100
Complex2271;5;100
Complex2272;5;100
Complex2273;5;100
Complex2274;5;100
Complex2275;5;100
Complex2276;5;100
Complex2277;5;100
Complex2278;5;100
Complex2279;5;100
Complex228;5;100
Complex2280;5;100
Complex2281;5;100
Complex2282;5;100
Complex2283;5;100
Complex2284;5;100
Complex2285;5;100
Complex2286;5;100
Complex2287;5;100
Complex2288;5;100
Complex2289;5;100
Complex229;5;100
Complex2290;5;100
Complex2291;5;100
Complex2292;5;100
Complex2293;5;100
Complex2294;5;100
Complex2295;5;100
Complex2296;5;100
Complex2297;5;100
Complex2298;5;100
Complex2299;5;100
Complex23;5;100
Complex230;5;100
Complex2300;5;100
Complex2301;5;100
Complex2302;5;100
Complex2303;5;100
Complex2304;5;100
Complex2305;5;100
Complex2306;5;100
Complex2307;5;100
Complex2308;5;100
Complex2309;5;100
Complex231;5;100
Complex2310;5;100
Complex2311;5;100
Complex2312;5;100
Complex2313;5;100
Complex2314;5;100
Complex2315;5;100
Complex2316;5;100
Complex2317;5;100
Complex2318;5;100
Complex2319;5;100
Complex232;5;100
Complex2320;5;100
Complex2321;5;100
Complex2322;5;100
Complex2323;5;100
Complex2324;5;100
Complex2325;5;100
Complex2326;5;100
Complex2327;5;100
Complex2328;5;100
Complex2329;5;100
Complex233;5;100
Complex2330;5;100
Complex2331;5;100
Complex2332;5;100
Complex2333;5;100
Complex2334;5;100
Complex2335;5;100
Complex2336;5;100
Complex2337;5;100
Complex2338;5;100
Complex2339;5;100
Complex234;5;100
Complex2340;5;100
Complex2341;5;100
Complex2342;5;100
Complex2343;5;100
Complex2344;5;100
Complex2345;5;100
Complex2346;5;100
Complex2347;5;100
Complex2348;5;100
Complex2349;5;100
Complex235;5;100
Complex2350;5;100
Complex2351;5;100
Complex2352;5;100
Complex2353;5;100
Complex2354;5;100
Complex2355;5;100
Complex2356;5;100
Complex2357;5;100
Complex2358;5;100
Complex2359;5;100
Complex236;5;100
Complex2360;5;100
Complex2361;5;100
Complex2362;5;100
Complex2363;5;100
Complex2364;5;100
Complex2365;5;100
Complex2366;5;100
Complex2367;5;100
Complex2368;5;100
Complex2369;5;100
Complex237;5;100
Complex2370;5;100
Complex2371;5;100
Complex2372;5;100
Complex2373;5;100
Complex2374;5;100
Complex2375;5;100
Complex2376;5;100
Complex2377;5;100
Complex2378;5;100
Complex2379;5;100
Complex238;5;100
Complex2380;5;100
Complex2381;5;100
Complex2382;5;100
Complex2383;5;100
Complex2384;5;100
Complex2385;5;100
Complex2386;5;100
Complex2387;5;100
Complex2388;5;100
Complex2389;5;100
Complex239;5;100
Complex2390;5;100
Complex2391;5;100
Complex2392;5;100
Complex2393;5;100
Complex2394;5;100
Complex2395;5;100
Complex2396;5;100
Complex2397;5;100
Complex2398;5;100
Complex2399;5;100
Complex24;5;100
Complex240;5;100
Complex2400;5;100
Complex2401;5;100
Complex2402;5;100
Complex2403;5;100
Complex2404;5;100
Complex2405;5;100
Complex2406;5;100
Complex2407;5;100
Complex2408;5;100
Complex2409;5;100
Complex241;5;100
Complex2410;5;100
Complex2411;5;100
Complex2412;5;100
Complex2413;5;100
Complex2414;5;100
Complex2415;5;100
Complex2416;5;100
Complex2417;5;100
Complex2418;5;100
Complex2419;5;100
Complex242;5;100
Complex2420;5;100
Complex2421;5;100
Complex2422;5;100
Complex2423;5;100
Complex2424;5;100
Complex2425;5;100
Complex2426;5;100
Complex2427;5;100
Complex2428;5;100
Complex2429;5;100
Complex243;5;100
Complex2430;5;100
Complex2431;5;100
Complex2432;5;100
Complex2433;5;100
Complex2434;5;100
Complex2435;5;100
Complex2436;5;100
Complex2437;5;100
Complex2438;5;100
Complex2439;5;100
Complex244;5;100
Complex2440;5;100
Complex2441;5;100
Complex2442;5;100
Complex2443;5;100
Complex2444;5;100
Complex2445;5;100
Complex2446;5;100
Complex2447;5;100
Complex2448;5;100
Complex2449;5;100
Complex245;5;100
Complex2450;5;100
Complex2451;5;100
Complex2452;5;100
Complex2453;5;100
Complex2454;5;100
Complex2455;5;100
Complex2456;5;100
Complex2457;5;100
Complex2458;5;100
Complex2459;5;100
Complex246;5;100
Complex2460;5;100
Complex2461;5;100
Complex2462;5;100
Complex2463;5;100
Complex2464;5;100
Complex2465;5;100
Complex2466;5;100
Complex2467;5;100
Complex2468;5;100
Complex2469;5;100
Complex247;5;100
Complex2470;5;100
Complex2471;5;100
Complex2472;5;100
Complex2473;5;100
Complex2474;5;100
Complex2475;5;100
Complex2476;5;100
Complex2477;5;100
Complex2478;5;100
Complex2479;5;100
Complex248;5;100
Complex2480;5;100
Complex2481;5;100
Complex2482;5;100
Complex2483;5;100
Complex2484;5;100
Complex2485;5;100
Complex2486;5;100
Complex2487;5;100
Complex2488;5;100
Complex2489;5;100
Complex249;5;100
Complex2490;5;100
Complex2491;5;100
Complex2492;5;100
Complex2493;5;100
Complex2494;5;100
Complex2495;5;100
Complex2496;5;100
Complex2497;5;100
Complex2498;5;100
Complex2499;5;100
Complex25;5;100
Complex250;5;100
Complex2500;5;100
Complex2501;5;100
Complex2502;5;100
Complex2503;5;100
Complex2504;5;100
Complex2505;5;100
Complex2506;5;100
Complex2507;5;100
Complex2508;5;100
Complex2509;5;100
Complex251;5;100
Complex2510;5;100
Complex2511;5;100
Complex2512;5;100
Complex2513;5;100
Complex2514;5;100
Complex2515;5;100
Complex2516;5;100
Complex2517;5;100
Complex2518;5;100
Complex2519;5;100
Complex252;5;100
Complex2520;5;100
Complex2521;5;100
Complex2522;5;100
Complex2523;5;100
Complex2524;5;100
Complex2525;5;100
Complex2526;5;100
Complex2527;5;100
Complex2528;5;100
Complex2529;5;100
Complex253;5;100
Complex2530;5;100
Complex2531;5;100
Complex2532;5;100
Complex2533;5;100
Complex2534;5;100
Complex2535;5;100
Complex2536;5;100
Complex2537;5;100
Complex2538;5;100
Complex2539;5;100
Complex254;5;100
Complex2540;5;100
Complex2541;5;100
Complex2542;5;100
Complex2543;5;100
Complex2544;5;100
Complex2545;5;100
Complex2546;5;100
Complex2547;5;100
Complex2548;5;100
Complex2549;5;100
Complex255;5;100
Complex2550;5;100
Complex2551;5;100
Complex2552;5;100
Complex2553;5;100
Complex2554;5;100
Complex2555;5;100
Complex2556;5;100
Complex2557;5;100
Complex2558;5;100
Complex2559;5;100
Complex256;5;100
Complex2560;5;100
Complex2561;5;100
Complex2562;5;100
Complex2563;5;100
Complex2564;5;100
Complex2565;5;100
Complex2566;5;100
Complex2567;5;100
Complex2568;5;100
Complex2569;5;100
Complex257;5;100
Complex2570;5;100
Complex2571;5;100
Complex2572;5;100
Complex2573;5;100
Complex2574;5;100
Complex2575;5;100
Complex2576;5;100
Complex2577;5;100
Complex2578;5;100
Complex2579;5;100
Complex258;5;100
Complex2580;5;100
Complex2581;5;100
Complex2582;5;100
Complex2583;5;100
Complex2584;5;100
Complex2585;5;100
Complex2586;5;100
Complex2587;5;100
Complex2588;5;100
Complex2589;5;100
Complex259;5;100
Complex2590;5;100
Complex2591;5;100
Complex2592;5;100
Complex2593;5;100
Complex2594;5;100
Complex2595;5;100
Complex2596;5;100
Complex2597;5;100
Complex2598;5;100
Complex2599;5;100
Complex26;5;100
Complex260;5;100
Complex2600;5;100
Complex2601;5;100
Complex2602;5;100
Complex2603;5;100
Complex2604;5;100
Complex2605;5;100
Complex2606;5;100
Complex2607;5;100
Complex2608;5;100
Complex2609;5;100
Complex261;5;100
Complex2610;5;100
Complex2611;5;100
Complex2612;5;100
Complex2613;5;100
Complex2614;5;100
Complex2615;5;100
Complex2616;5;100
Complex2617;5;100
Complex2618;5;100
Complex2619;5;100
Complex262;5;100
Complex2620;5;100
Complex2621;5;100
Complex2622;5;100
Complex2623;5;100
Complex2624;5;100
Complex2625;5;100
Complex2626;5;100
Complex2627;5;100
Complex2628;5;100
Complex2629;5;100
Complex263;5;100
Complex2630;5;100
Complex2631;5;100
Complex2632;5;100
Complex2633;5;100
Complex2634;5;100
Complex2635;5;100
Complex2636;5;100
Complex2637;5;100
Complex2638;5;100
Complex2639;5;100
Complex264;5;100
Complex2640;5;100
Complex2641;5;100
Complex2642;5;100
Complex2643;5;100
Complex2644;5;100
Complex2645;5;100
Complex2646;5;100
Complex2647;5;100
Complex2648;5;100
Complex2649;5;100
Complex265;5;100
Complex2650;5;100
Complex2651;5;100
Complex2652;5;100
Complex2653;5;100
Complex2654;5;100
Complex2655;5;100
Complex2656;5;100
Complex2657;5;100
Complex2658;5;100
Complex2659;5;100
Complex266;5;100
Complex2660;5;100
Complex2661;5;100
Complex2662;5;100
Complex2663;5;100
Complex2664;5;100
Complex2665;5;100
Complex2666;5;100
Complex2667;5;100
Complex2668;5;100
Complex2669;5;100
Complex267;5;100
Complex2670;5;100
Complex2671;5;100
Complex2672;5;100
Complex2673;5;100
Complex2674;5;100
Complex2675;5;100
Complex2676;5;100
Complex2677;5;100
Complex2678;5;100
Complex2679;5;100
Complex268;5;100
Complex2680;5;100
Complex2681;5;100
Complex2682;5;100
Complex2683;5;100
Complex2684;5;100
Complex2685;5;100
Complex2686;5;100
Complex2687;5;100
Complex2688;5;100
Complex2689;5;100
Complex269;5;100
Complex2690;5;100
Complex2691;5;100
Complex2692;5;100
Complex2693;5;100
Complex2694;5;100
Complex2695;5;100
Complex2696;5;100
Complex2697;5;100
Complex2698;5;100
Complex2699;5;100
Complex27;5;100
Complex270;5;100
Complex2700;5;100
Complex2701;5;100
Complex2702;5;100
Complex2703;5;100
Complex2704;5;100
Complex2705;5;100
Complex2706;5;100
Complex2707;5;100
Complex2708;5;100
Complex2709;5;100
Complex271;5;100
Complex2710;5;100
Complex2711;5;100
Complex2712;5;100
Complex2713;5;100
Complex2714;5;100
Complex2715;5;100
Complex2716;5;100
Complex2717;5;100
Complex2718;5;100
Complex2719;5;100
Complex272;5;100
Complex2720;5;100
Complex2721;5;100
Complex2722;5;100
Complex2723;5;100
Complex2724;5;100
Complex2725;5;100
Complex2726;5;100
Complex2727;5;100
Complex2728;5;100
Complex2729;5;100
Complex273;5;100
Complex2730;5;100
Complex2731;5;100
Complex2732;5;100
Complex2733;5;100
Complex2734;5;100
Complex2735;5;100
Complex2736;5;100
Complex2737;5;100
Complex2738;5;100
Complex2739;5;100
Complex274;5;100
Complex2740;5;100
Complex2741;5;100
Complex2742;5;100
Complex2743;5;100
Complex2744;5;100
Complex2745;5;100
Complex2746;5;100
Complex2747;5;100
Complex2748;5;100
Complex2749;5;100
Complex275;5;100
Complex2750;5;100
Complex2751;5;100
Complex2752;5;100
Complex2753;5;100
Complex2754;5;100
Complex2755;5;100
Complex2756;5;100
Complex2757;5;100
Complex2758;5;100
Complex2759;5;100
Complex276;5;100
Complex2760;5;100
Complex2761;5;100
Complex2762;5;100
Complex2763;5;100
Complex2764;5;100
Complex2765;5;100
Complex2766;5;100
Complex2767;5;100
Complex2768;5;100
Complex2769;5;100
Complex277;5;100
Complex2770;5;100
Complex2771;5;100
Complex2772;5;100
Complex2773;5;100
Complex2774;5;100
Complex2775;5;100
Complex2776;5;100
Complex2777;5;100
Complex2778;5;100
Complex2779;5;100
Complex278;5;100
Complex2780;5;100
Complex2781;5;100
Complex2782;5;100
Complex2783;5;100
Complex2784;5;100
Complex2785;5;100
Complex2786;5;100
Complex2787;5;100
Complex2788;5;100
Complex2789;5;100
Complex279;5;100
Complex2790;5;100
Complex2791;5;100
Complex2792;5;100
Complex2793;5;100
Complex2794;5;100
Complex2795;5;100
Complex2796;5;100
Complex2797;5;100
Complex2798;5;100
Complex2799;5;100
Complex28;5;100
Complex280;5;100
Complex2800;5;100
Complex2801;5;100
Complex2802;5;100
Complex2803;5;100
Complex2804;5;100
Complex2805;5;100
Complex2806;5;100
Complex2807;5;100
Complex2808;5;100
Complex2809;5;100
Complex281;5;100
Complex2810;5;100
Complex2811;5;100
Complex2812;5;100
Complex2813;5;100
Complex2814;5;100
Complex2815;5;100
Complex2816;5;100
Complex2817;5;100
Complex2818;5;100
Complex2819;5;100
Complex282;5;100
Complex2820;5;100
Complex2821;5;100
Complex2822;5;100
Complex2823;5;100
Complex2824;5;100
Complex2825;5;100
Complex2826;5;100
Complex2827;5;100
Complex2828;5;100
Complex2829;5;100
Complex283;5;100
Complex2830;5;100
Complex2831;5;100
Complex2832;5;100
Complex2833;5;100
Complex2834;5;100
Complex2835;5;100
Complex2836;5;100
Complex2837;5;100
Complex2838;5;100
Complex2839;5;100
Complex284;5;100
Complex2840;5;100
Complex2843;5;100
Complex2844;5;100
Complex2845;5;100
Complex2846;5;100
Complex2847;5;100
Complex2848;5;100
Complex2849;5;100
Complex285;5;100
Complex2850;5;100
Complex2851;5;100
Complex2852;5;100
Complex2853;5;100
Complex2854;5;100
Complex2855;5;100
Complex2856;5;100
Complex2857;5;100
Complex2858;5;100
Complex2859;5;100
Complex286;5;100
Complex2860;5;100
Complex2861;5;100
Complex2862;5;100
Complex2863;5;100
Complex2864;5;100
Complex2865;5;100
Complex2866;5;100
Complex2867;5;100
Complex2868;5;100
Complex2869;5;100
Complex287;5;100
Complex2870;5;100
Complex2871;5;100
Complex2872;5;100
Complex2873;5;100
Complex2874;5;100
Complex2875;5;100
Complex2876;5;100
Complex2877;5;100
Complex2878;5;100
Complex2879;5;100
Complex288;5;100
Complex2880;5;100
Complex2881;5;100
Complex2882;5;100
Complex2883;5;100
Complex2884;5;100
Complex2885;5;100
Complex2886;5;100
Complex2887;5;100
Complex2888;5;100
Complex2889;5;100
Complex289;5;100
Complex2890;5;100
Complex2891;5;100
Complex2892;5;100
Complex2893;5;100
Complex2894;5;100
Complex2895;5;100
Complex2896;5;100
Complex2897;5;100
Complex2898;5;100
Complex2899;5;100
Complex29;5;100
Complex290;5;100
Complex2900;5;100
Complex2901;5;100
Complex2902;5;100
Complex2903;5;100
Complex2904;5;100
Complex2905;5;100
Complex2906;5;100
Complex2907;5;100
Complex2908;5;100
Complex2909;5;100
Complex291;5;100
Complex2910;5;100
Complex2911;5;100
Complex2912;5;100
Complex2913;5;100
Complex2914;5;100
Complex2915;5;100
Complex2916;5;100
Complex2917;5;100
Complex2918;5;100
Complex2919;5;100
Complex292;5;100
Complex2920;5;100
Complex2921;5;100
Complex2922;5;100
Complex2923;5;100
Complex2924;5;100
Complex2925;5;100
Complex2926;5;100
Complex2927;5;100
Complex2928;5;100
Complex2929;5;100
Complex293;5;100
Complex2930;5;100
Complex2931;5;100
Complex2932;5;100
Complex2933;5;100
Complex2934;5;100
Complex2935;5;100
Complex2936;5;100
Complex2937;5;100
Complex2938;5;100
Complex2939;5;100
Complex294;5;100
Complex2940;5;100
Complex2941;5;100
Complex2942;5;100
Complex2943;5;100
Complex2944;5;100
Complex2945;5;100
Complex2946;5;100
Complex2947;5;100
Complex2948;5;100
Complex2949;5;100
Complex295;5;100
Complex2950;5;100
Complex2951;5;100
Complex2952;5;100
Complex2953;5;100
Complex2954;5;100
Complex2955;5;100
Complex2956;5;100
Complex2957;5;100
Complex2958;5;100
Complex2959;5;100
Complex296;5;100
Complex2960;5;100
Complex2961;5;100
Complex2962;5;100
Complex2963;5;100
Complex2964;5;100
Complex2965;5;100
Complex2966;5;100
Complex2967;5;100
Complex2968;5;100
Complex2969;5;100
Complex297;5;100
Complex2970;5;100
Complex2971;5;100
Complex2972;5;100
Complex2973;5;100
Complex2974;5;100
Complex2975;5;100
Complex2976;5;100
Complex2977;5;100
Complex2978;5;100
Complex2979;5;100
Complex298;5;100
Complex2980;5;100
Complex2981;5;100
Complex2982;5;100
Complex2983;5;100
Complex2984;5;100
Complex2985;5;100
Complex2986;5;100
Complex2987;5;100
Complex2988;5;100
Complex2989;5;100
Complex299;5;100
Complex2990;5;100
Complex2991;5;100
Complex2992;5;100
Complex2993;5;100
Complex2994;5;100
Complex2995;5;100
Complex2996;5;100
Complex2997;5;100
Complex2998;5;100
Complex2999;5;100
Complex3;5;100
Complex30;5;100
Complex300;5;100
Complex3000;5;100
Complex3001;5;100
Complex3002;5;100
Complex3003;5;100
Complex3004;5;100
Complex3005;5;100
Complex3006;5;100
Complex3007;5;100
Complex3008;5;100
Complex3009;5;100
Complex301;5;100
Complex3010;5;100
Complex3011;5;100
Complex3012;5;100
Complex3013;5;100
Complex3014;5;100
Complex3015;5;100
Complex3016;5;100
Complex3017;5;100
Complex3018;5;100
Complex3019;5;100
Complex302;5;100
Complex3020;5;100
Complex3021;5;100
Complex3022;5;100
Complex3023;5;100
Complex3024;5;100
Complex3025;5;100
Complex3026;5;100
Complex3027;5;100
Complex3028;5;100
Complex3029;5;100
Complex303;5;100
Complex3030;5;100
Complex3031;5;100
Complex3032;5;100
Complex3033;5;100
Complex3034;5;100
Complex3035;5;100
Complex3036;5;100
Complex3037;5;100
Complex3038;5;100
Complex3039;5;100
Complex304;5;100
Complex3040;5;100
Complex3041;5;100
Complex3042;5;100
Complex3043;5;100
Complex3044;5;100
Complex3045;5;100
Complex3046;5;100
Complex3047;5;100
Complex3048;5;100
Complex3049;5;100
Complex305;5;100
Complex3050;5;100
Complex3051;5;100
Complex3052;5;100
Complex3053;5;100
Complex3054;5;100
Complex3055;5;100
Complex3056;5;100
Complex3057;5;100
Complex3058;5;100
Complex3059;5;100
Complex306;5;100
Complex3060;5;100
Complex3061;5;100
Complex3062;5;100
Complex3063;5;100
Complex3064;5;100
Complex3065;5;100
Complex3066;5;100
Complex3067;5;100
Complex3068;5;100
Complex3069;5;100
Complex307;5;100
Complex3070;5;100
Complex3071;5;100
Complex3072;5;100
Complex3073;5;100
Complex3074;5;100
Complex3075;5;100
Complex3076;5;100
Complex3077;5;100
Complex3078;5;100
Complex3079;5;100
Complex308;5;100
Complex3080;5;100
Complex3081;5;100
Complex3082;5;100
Complex3083;5;100
Complex3084;5;100
Complex3085;5;100
Complex3086;5;100
Complex3087;5;100
Complex3088;5;100
Complex3089;5;100
Complex309;5;100
Complex3090;5;100
Complex3091;5;100
Complex3092;5;100
Complex3093;5;100
Complex3094;5;100
Complex3095;5;100
Complex3096;5;100
Complex3097;5;100
Complex3098;5;100
Complex3099;5;100
Complex31;5;100
Complex310;5;100
Complex3100;5;100
Complex3101;5;100
Complex3102;5;100
Complex3103;5;100
Complex3104;5;100
Complex3105;5;100
Complex3106;5;100
Complex3107;5;100
Complex3108;5;100
Complex3109;5;100
Complex311;5;100
Complex3110;5;100
Complex3111;5;100
Complex3112;5;100
Complex3113;5;100
Complex3114;5;100
Complex3115;5;100
Complex3116;5;100
Complex3117;5;100
Complex3118;5;100
Complex3119;5;100
Complex312;5;100
Complex3120;5;100
Complex3121;5;100
Complex3122;5;100
Complex3123;5;100
Complex3124;5;100
Complex3125;5;100
Complex3126;5;100
Complex3127;5;100
Complex3128;5;100
Complex3129;5;100
Complex313;5;100
Complex3130;5;100
Complex3131;5;100
Complex3132;5;100
Complex3133;5;100
Complex3134;5;100
Complex3135;5;100
Complex3136;5;100
Complex3137;5;100
Complex3138;5;100
Complex3139;5;100
Complex314;5;100
Complex3140;5;100
Complex3141;5;100
Complex3142;5;100
Complex3143;5;100
Complex3144;5;100
Complex3145;5;100
Complex3146;5;100
Complex3147;5;100
Complex3148;5;100
Complex3149;5;100
Complex315;5;100
Complex3150;5;100
Complex3151;5;100
Complex3152;5;100
Complex3153;5;100
Complex3154;5;100
Complex3155;5;100
Complex3156;5;100
Complex3157;5;100
Complex3158;5;100
Complex3159;5;100
Complex316;5;100
Complex3160;5;100
Complex3161;5;100
Complex3162;5;100
Complex3163;5;100
Complex3164;5;100
Complex3165;5;100
Complex3166;5;100
Complex3167;5;100
Complex3168;5;100
Complex3169;5;100
Complex317;5;100
Complex3170;5;100
Complex3171;5;100
Complex3172;5;100
Complex3173;5;100
Complex3174;5;100
Complex3175;5;100
Complex3176;5;100
Complex3177;5;100
Complex3178;5;100
Complex3179;5;100
Complex318;5;100
Complex3180;5;100
Complex3181;5;100
Complex3182;5;100
Complex3183;5;100
Complex3184;5;100
Complex3185;5;100
Complex3186;5;100
Complex3187;5;100
Complex3188;5;100
Complex3189;5;100
Complex319;5;100
Complex3190;5;100
Complex3191;5;100
Complex3192;5;100
Complex3193;5;100
Complex3194;5;100
Complex3195;5;100
Complex3196;5;100
Complex3197;5;100
Complex3198;5;100
Complex3199;5;100
Complex32;5;100
Complex320;5;100
Complex3200;5;100
Complex3201;5;100
Complex3202;5;100
Complex3203;5;100
Complex3204;5;100
Complex3205;5;100
Complex3206;5;100
Complex3207;5;100
Complex3208;5;100
Complex3209;5;100
Complex321;5;100
Complex3210;5;100
Complex3211;5;100
Complex3212;5;100
Complex3213;5;100
Complex3214;5;100
Complex3215;5;100
Complex3216;5;100
Complex3217;5;100
Complex3218;5;100
Complex3219;5;100
Complex322;5;100
Complex3220;5;100
Complex3221;5;100
Complex3222;5;100
Complex3223;5;100
Complex3224;5;100
Complex3225;5;100
Complex3226;5;100
Complex3227;5;100
Complex3228;5;100
Complex3229;5;100
Complex323;5;100
Complex3230;5;100
Complex3231;5;100
Complex3232;5;100
Complex3233;5;100
Complex3234;5;100
Complex3235;5;100
Complex3236;5;100
Complex3237;5;100
Complex3238;5;100
Complex3239;5;100
Complex324;5;100
Complex3240;5;100
Complex3241;5;100
Complex3242;5;100
Complex3243;5;100
Complex3244;5;100
Complex3245;5;100
Complex3246;5;100
Complex3247;5;100
Complex3248;5;100
Complex3249;5;100
Complex325;5;100
Complex3250;5;100
Complex3251;5;100
Complex3252;5;100
Complex3253;5;100
Complex3254;5;100
Complex3255;5;100
Complex3256;5;100
Complex3257;5;100
Complex3258;5;100
Complex3259;5;100
Complex326;5;100
Complex3260;5;100
Complex3261;5;100
Complex3262;5;100
Complex3263;5;100
Complex3264;5;100
